gene	YPA_WT_pre_shift.TE	YPA_4Gts_pre_shift.TE	YPA_WT_0h.TE	YPA_4Gts_0h.TE	YPA_WT_2h.TE	YPA_4Gts_2h.TE
YDL149W	0.69783183	0.683897969	0.614697557	0.636437951	0.768544301	0.381813417
YJR075W	0.91964052	0.856782791	0.754651019	0.826623594	0.728748078	1.164935083
YPR124W	1.297705107	1.187434611	1.339080003	1.661852248	1.930678807	2.285381838
YLL029W	0.39119457	0.396816253	0.431229154	0.401614293	0.525874694	0.535084789
YLR127C	0.394152756	0.543047554	0.421015832	0.505256691	0.413590781	0.309670418
YER017C	0.589913089	0.66384469	0.66005688	0.773752308	0.597292582	0.544924402
YOR215C	2.059573109	2.874236646	2.074093709	2.956712124	1.872447486	2.457021988
YKR063C	0.705324136	0.856392235	0.588039755	0.6187031	0.578356468	0.642916063
YLR027C	1.914416639	1.823535228	1.947815467	1.759867803	2.419648405	2.68630036
YDL132W	0.865343018	1.014754462	0.900971137	1.09252017	0.862176318	0.785114169
YHR097C	1.898710164	1.683737535	2.371322104	1.940720001	3.093971998	1.643635297
YGR229C	1.092101485	1.000705561	1.086787844	1.069925578	0.995502603	0.731243206
YER082C	1.054466972	1.126583276	0.906561289	0.844632122	0.925836243	0.818088129
YKL069W	1.154299828	1.626286187	1.281708873	1.376963291	1.839210366	1.440631476
YMR003W	1.349544763	1.446113286	1.635077207	1.703818213	1.555214648	2.159752661
YPL177C	1.296091499	0.996949856	1.391743336	1.18152334	1.598069451	1.049962859
YKL092C	0.65032207	0.782064222	0.722942993	0.740755252	0.582430984	0.67834871
YDR322C-A	2.981211312	2.813187992	3.303555289	3.450488998	2.589062099	3.583839572
YLR260W	0.819051443	0.756804073	0.735689938	0.79709707	0.8102799	0.993100554
YKL152C	2.122497796	2.294865401	2.08887278	2.365931148	2.746868627	4.196490761
YMR001C	0.79101275	0.657450352	0.70748533	0.719906119	0.576005425	0.732899674
YBL082C	0.756618088	0.507729315	0.514231225	0.439502434	0.643913433	0.388755479
YDL081C	2.110738432	2.387848756	1.915937378	2.347837951	2.6029382	2.286796935
YLR149C	0.692529549	0.955878931	0.827044866	1.052081615	0.924461958	0.74760669
YFL018C	1.937979468	2.355323084	2.215926231	2.391181346	2.790931099	2.92952194
YPL097W	1.402850481	0.995730346	1.249618431	1.228871085	1.287541538	0.926588801
YDR334W	0.327995495	0.328118564	0.317747797	0.251008933	0.202304344	0.238877138
YGL213C	1.47941167	1.501466905	1.292278215	1.599979523	1.47546005	1.619814496
YMR038C	2.20006172	2.012862412	2.71980824	2.19805667	2.145433194	2.540583572
YJL066C	2.050606977	1.401369111	1.736043513	1.451990137	2.671487935	1.423122736
YNL321W	0.852309896	0.602685085	1.046420163	0.669793219	1.056081322	0.971888698
YGR117C	0.599449923	0.760266576	0.674368995	0.759336314	0.594596955	0.820126898
YHR033W	1.109658398	0.800568921	1.276140895	0.894872116	1.228240564	0.920131311
YOR342C	0.73776187	0.612278035	0.686046381	0.532854345	0.46145336	0.622616197
YFR029W	0.525831027	0.775084365	0.576803326	0.646667082	0.806407595	1.031799645
YBR153W	0.745675265	0.740756928	0.862458307	0.680998149	0.647031658	0.625616976
YOR008C	1.044770724	0.87459483	1.089541744	0.873172649	1.181127608	1.045703029
YDR291W	0.416151756	0.375708279	0.401489212	0.351160236	0.398060892	0.294710185
YMR289W	0.911727675	1.207812663	0.90481117	1.326814628	0.976878565	1.01238406
YER070W	0.831032151	0.837531111	0.821591253	0.735149422	1.008856561	1.643205319
YAL015C	0.791462342	1.150950241	1.053367047	1.416603143	0.670876907	1.047678183
YIL157C	1.948469465	2.040182753	1.975091422	2.328625993	1.638415431	2.829549373
YNL074C	1.664438541	1.310804441	1.387535638	1.239811934	2.647852631	1.700244084
YPL151C	0.905051845	0.936839644	0.658822318	0.855613059	0.936876294	0.802864576
YKL007W	1.898710164	2.247931794	2.206408861	2.422799695	2.246421158	3.349853055
YLR180W	1.622411901	1.230464814	1.527388341	1.183264565	0.900681864	0.970652198
YLR406C	2.671704001	2.622670261	2.974392197	2.871497273	2.971345059	3.496498983
YDR416W	0.577868311	0.649160294	0.673311388	0.723475393	0.54187177	0.478468282
YNL182C	0.904042869	0.761981647	0.716440841	0.497775462	0.534438023	0.630652123
YOL065C	1.042442288	1.310804441	1.426373354	1.673392888	1.072561826	1.608407352
YMR181C	0.482694317	0.118511086	1.223758409	0.364427785	1.231604327	0.337461353
YBL022C	1.169870538	1.166163951	1.281977522	1.250271382	1.325070776	0.987763468
YGL164C	2.236388464	3.851053046	1.367804971	2.846223034	1.91949916	2.051765028
YOL130W	0.637216806	0.441534127	0.739179813	0.461960482	0.531529057	0.313297454
YLR051C	1.181419658	1.67379644	0.945145451	0.970567875	0.970187451	0.976163868
YGR222W	0.752759467	0.967283277	0.939383299	0.944974807	0.687946102	1.227385211
YKL113C	1.35913641	1.769585995	1.125790864	1.401551921	1.646697862	1.747215636
YHR012W	1.74739311	1.896811132	1.724916614	1.842700875	1.481156807	2.052695956
YIL022W	2.378410915	2.171459454	2.741806895	2.361298495	3.2891896	1.218509103
YNL248C	1.486117013	1.728920313	1.325738276	1.334497888	1.29761552	1.558472408
YDR440W	0.759075741	0.794507998	0.729908362	1.078621245	0.92160868	0.74760669
YLR454W	0.192388497	0.280609247	0.179182738	0.271861983	0.197207251	0.267440098
YBR025C	1.735905867	1.842080087	1.629555371	1.877076179	1.836904972	2.353995777
YER170W	2.184977235	1.631951529	3.315376947	1.947220815	2.053870773	2.235344004
YLR139C	1.3056759	0.980675915	1.676362187	0.848982113	1.191045929	1.51857609
YMR277W	0.900956588	0.843200164	0.846886143	0.917393055	0.985651389	0.650694712
YML049C	0.528571699	0.716794327	0.469428586	0.544639326	0.596520687	0.585207371
YCR068W	0.711664699	0.786482664	0.720606612	0.719874676	0.391683689	0.728916523
YLR446W	0.825244271	1.2889577	0.844655269	0.771933966	0.845493678	1.700805221
YGL125W	0.870732436	0.57592825	1.069600224	0.707115764	0.714094143	0.737294874
YOR248W	1.372275191	1.185423146	1.079825848	1.116576002	1.292461488	2.429721744
YMR160W	0.560619159	0.684702555	0.769117172	0.824366181	0.62810882	1.229153353
YMR197C	2.004099245	2.664210025	1.949217086	2.17042618	2.425286	2.0117051
YKL219W	0.876385044	1.345759226	0.686925927	1.019972808	0.421203967	0.654155854
YJR032W	1.400166155	1.30842116	1.501601517	1.305246453	1.375137162	1.142625901
YIR037W	2.135585343	2.804805646	2.359613045	2.342027196	3.384528429	4.083565956
YGL012W	1.085554352	1.0156307	1.048935779	0.964439958	1.006043897	0.88269638
YOL057W	1.04359671	1.090662371	0.961547452	1.022494329	1.472041996	1.322848505
YKR057W	2.389317927	2.056465288	2.282969461	2.062438466	2.165704608	3.156561582
YAR018C	0.782312488	0.729491167	0.824618663	0.99287978	0.765094103	0.914411409
YDR213W	0.728019726	0.830176146	1.010071364	0.644845485	0.821472352	0.610309253
YNL053W	0.762284007	0.676485089	0.84062392	0.59565266	0.684865166	0.484476239
YGR208W	1.76537088	2.037119032	1.423667879	1.583724288	1.686240058	2.250788747
YKR079C	0.672505808	0.480469409	0.507293185	0.569888438	0.488080363	0.369363876
YPR165W	1.868617399	1.959783481	2.166509899	2.442625733	1.977114564	2.41441641
YJL047C	0.618496968	0.648848198	0.645544847	0.54594443	0.604371521	0.854407646
YEL061C	0.478119195	0.493112147	0.44957933	0.463257417	0.341949944	0.566064206
YML027W	1.685695107	1.252885175	1.858042281	1.116544702	1.491668243	1.822291308
YML128C	1.553490134	0.766571711	1.639860603	1.738646802	1.250900277	1.090895477
YPR065W	1.69754952	1.087117676	1.350867017	1.143610207	2.027195212	1.528683886
YPR030W	0.629340687	0.530253018	0.752950077	0.687777676	0.794973244	1.01651624
YDL208W	1.826751801	1.869988037	1.652492231	1.693855102	1.641019594	1.645474924
YFL037W	1.510899183	1.459951691	1.367838589	1.601193552	2.038071767	1.873520381
YJR132W	0.779894529	0.816393638	0.714698906	0.796571996	0.731107419	0.826340149
YPL198W	1.949342435	1.863621966	1.987558239	1.669583539	1.840337333	2.816829954
YNL111C	1.872468393	2.751623631	1.75241109	2.422043122	2.340008731	3.875929327
YPL058C	0.260485967	0.394820615	0.211091194	0.16466186	0.120961139	0.38250075
YNR011C	0.750734249	1.146256649	0.828878988	0.893386897	0.834833837	0.916667749
YLR309C	0.963204497	1.327189496	0.894209769	1.28430667	0.902943188	1.148191678
YDR153C	1.650814565	1.702029151	1.675581076	1.32372071	1.810914353	1.513903548
YPR169W-A	2.565586173	2.359447993	2.133449497	2.383493523	2.527840951	3.697402654
YDR308C	1.96326631	1.671275662	1.445227894	1.423905221	1.145947635	1.76947127
YLR372W	1.166091214	0.952177425	0.932915039	0.958956578	0.945813163	1.292986973
YLR389C	0.823720802	0.767634496	0.876726919	0.817912838	0.839947152	0.575594459
YDL168W	2.46702495	2.813751644	2.841039129	2.927503173	3.99121429	4.331846766
YBR234C	1.30809395	1.288694486	1.377064112	1.152324087	2.030838545	2.233380593
YBR261C	2.222847114	2.15989269	2.032937438	1.83752293	2.907417593	2.69599262
YPR088C	2.234923944	2.221063947	1.958752141	2.269809541	2.835147298	2.018074672
YNL253W	1.151352315	1.485578366	1.299312189	0.961128223	1.044605327	0.716456412
YNL287W	0.958188326	0.993526169	0.877069551	0.939272948	1.082318591	0.980805108
YHR144C	0.957266374	1.314549596	0.964806999	1.027660103	0.638564955	1.354623627
YPL123C	1.197699651	1.263138825	1.219694266	1.422383955	1.113829919	1.808165019
YGR123C	1.320466614	1.620470993	1.387226137	1.072182955	1.039697815	0.877096863
YMR314W	1.861718052	1.72698485	2.039024675	1.834362862	2.172258937	2.277864135
YPL118W	1.267114905	1.35774541	1.284946329	1.683933946	1.485118297	1.238496297
YLR241W	0.673824224	0.638647577	0.66005688	0.55062313	0.632566247	0.568863424
YGR090W	0.552968596	0.638169662	0.594204688	0.52763978	0.449187424	0.470172732
YDL233W	1.165393197	1.394893782	1.571328149	1.147469409	1.595988065	1.495213381
YNL132W	0.985632566	1.206953268	0.88242262	0.753183192	0.819297227	1.110662279
YDL120W	1.633270483	2.048311994	1.675581076	1.923862017	2.084533317	2.829911208
YJR149W	1.002518967	1.376344663	1.129444142	1.017422876	1.176082719	0.412594258
YKL048C	0.486963313	0.593436919	0.529983922	0.639128122	0.508623658	0.402639603
YNL137C	1.536058607	1.68656838	1.706167521	1.832967634	1.551302158	1.039793585
YAL036C	1.819132824	1.833602026	1.490435762	1.464112866	2.271336741	2.112508072
YCL028W	2.331987258	2.103061574	2.345578575	1.92093819	3.808479434	4.204803432
YHR005C-A	1.973253977	2.683467068	1.967635283	2.710187748	2.375847478	1.999579617
YHR208W	1.723032896	1.738374275	1.790468587	1.692709907	1.860199193	2.920240883
YDL065C	2.064711681	3.145930657	2.145833766	2.783017356	2.837088539	1.728358766
YGL244W	4.197244873	5.112137318	4.895169608	5.043696619	4.997795574	5.787999568
YBR296C	0.713616569	0.539888172	0.647054291	0.521490912	0.068468569	0.167717887
YDL030W	1.076037024	0.869270313	0.862458307	1.076326306	1.080010172	0.83968325
YGR001C	1.416501426	1.82563623	1.725547066	2.148169475	1.57249481	2.026014131
YGR250C	1.027302131	0.97658037	1.019298926	0.943955967	1.15389378	1.125239988
YDR515W	1.553548895	1.689874914	1.104071426	1.31437405	1.516627877	1.4665888
YOR254C	0.855099767	0.836260048	0.705806293	0.787662141	0.51181499	0.830029167
YOR201C	1.347173396	1.122586367	1.325240813	0.931555047	0.768870163	0.581020417
YHR119W	0.466393196	0.469704925	0.452273727	0.444762936	0.526847959	0.309354493
YBR166C	1.228185587	1.481778933	1.330314296	1.31771487	1.424974997	1.388412425
YOR336W	0.679485077	0.493079805	0.49449501	0.428036286	0.423187659	0.293352232
YPL252C	2.349174796	1.899930032	2.20225203	2.199130693	3.129808917	2.225113597
YER157W	0.62793944	0.800121092	0.802456966	0.860977047	0.567048772	0.779459607
YOL022C	1.660550963	1.708760897	1.230021739	1.327440927	1.393988249	1.483865779
YEL037C	2.204897961	2.097287105	2.591025281	2.009202774	3.224615393	2.355907412
YLL014W	1.473610055	1.217779609	1.359866192	1.645960218	1.232742319	1.743061251
YCL050C	2.358246093	2.334934248	2.235867339	2.26039883	3.438100306	3.858494995
YDR170C	0.836178727	0.791671523	0.733701422	0.728147255	0.811760211	0.77709204
YPR122W	0.388613056	0.380045314	0.395012643	0.38784466	0.341698134	0.266381454
YJL039C	0.582631867	0.65198273	0.540712871	0.647581746	0.526541282	0.579508655
YBR006W	1.152628759	1.481209018	1.377067116	1.252007547	1.537851805	2.005484614
YJL062W-A	2.60800224	1.606196991	3.121087547	2.330354541	3.54772321	3.555690357
YER015W	0.447791805	0.468864665	0.873182592	0.639463535	0.683526438	0.368139658
YMR247C	0.488747546	0.482090838	0.465736507	0.554957932	0.420086715	0.503639801
YML006C	0.625894035	0.656306223	0.623844842	0.520273062	0.493204645	0.409085804
YER062C	1.846583214	2.137619549	1.569559343	1.661906878	1.178730493	1.10550351
YDL130W	2.242717899	2.627828026	2.498020125	2.388912606	2.717192594	3.181088751
YLR025W	3.202491144	7.788715418	3.152493772	4.493059905	5.898742936	5.896124765
YJL013C	0.828749012	0.986678252	0.76385408	0.632328887	0.974243659	0.801808175
YER019C-A	2.071646739	2.105171643	1.969767066	1.555678354	2.883435441	1.913563239
YKR021W	0.531901643	0.552050332	0.520251839	0.405590672	0.576005425	0.564042548
YKL067W	2.252173471	2.800101401	1.942343078	2.689381428	2.545294959	4.427492955
YMR005W	1.621721858	1.383736417	1.608212608	1.397130935	1.867840493	1.484829955
YLR262C	1.524915898	1.557984707	1.295556951	1.770077811	1.386576915	1.503390329
YKL105C	0.863095799	1.022427464	0.797969355	1.042935547	0.88520079	0.990578865
YKL150W	1.548577855	1.383906996	1.55483057	1.67524753	1.930497572	2.755198488
YMR225C	2.19901191	1.895294289	2.956117048	2.75516042	3.936206984	2.364053589
YOR173W	1.300176364	1.572965329	1.487002863	1.751256884	1.855478862	0.744592147
YOR104W	0.835432472	0.909852494	1.087585292	0.750557859	0.725766836	0.632393331
YFR031C-A	2.428142147	2.357108663	2.464963602	2.210106791	2.64605755	3.377420395
YPL091W	1.745915616	1.938771219	1.730175506	1.791625133	1.909457984	1.763743796
YIR008C	1.301012027	1.407803969	1.245933897	1.565053637	1.14561079	1.534561101
YPL217C	1.506623576	1.722855523	1.304917387	1.572517937	1.191113046	1.055051587
YDR524C	0.485879137	0.42017567	0.333365256	0.595591265	0.426146387	0.305726577
YHR114W	1.125635331	1.435642959	1.073212719	1.657946185	1.436273268	1.409838543
YDR293C	0.710705934	0.712100437	0.741932181	0.655423826	0.758508197	0.556121598
YBR155W	1.852273139	1.999913061	1.801425012	1.199759154	1.78670362	1.338639149
YBL024W	1.539867745	1.903980871	1.414323076	1.530212517	1.580529536	1.319816455
YAL017W	0.517640512	0.600821183	0.62471597	0.553457505	0.671179831	0.569200548
YBR242W	1.253148708	1.410539561	0.795223654	1.23671703	1.200861943	1.426979437
YNL158W	1.182048072	1.062441494	1.31492223	1.150894691	1.262203192	1.0768085
YBR108W	1.505392812	1.446739716	1.45205265	1.376292256	1.843990522	1.943777395
YJL151C	1.753959035	1.441176342	2.182547553	1.193497843	1.993019478	2.547526434
YPL153C	0.915473907	0.822231876	0.939121268	0.813797384	0.872710378	0.529554739
YLR182W	1.215998241	1.23791666	1.624268404	1.447363588	1.591952002	1.194094019
YBR173C	2.717071664	2.337998466	2.502644592	2.622033546	3.06141647	4.74695637
YIR022W	1.992185126	1.321727811	2.035013983	1.554968161	1.326369249	2.065263482
YMR308C	0.694315748	0.71241181	0.621135838	0.618152875	0.767780778	0.678450501
YOR271C	1.769822777	1.536709036	1.654729578	1.182171105	1.779542579	2.611537657
YMR183C	2.250150668	2.530131465	2.199556169	2.296503549	2.87912003	3.098664123
YHR216W	1.57446889	1.208852984	1.811162445	1.436361707	1.766416637	0.971888698
YNL260C	1.968222265	1.880719415	1.222322073	1.793254518	2.131220073	2.238405071
YOL002C	0.805236118	0.897616084	1.041087902	0.793666341	0.239581539	0.632857757
YBR208C	0.431487101	0.19893385	0.578707101	0.305727144	0.170768667	0.13423877
YHR010W	2.321517265	1.962830569	2.017286087	2.039192869	1.996435175	2.963124764
YDR400W	1.159712182	1.232864717	1.068532416	1.333662558	1.248198164	1.645323386
YNL231C	1.381111077	1.214855067	1.275969828	1.154005627	1.263611901	1.378051138
YLL021W	1.049935404	1.286102351	1.126344804	0.969593083	1.363434807	1.036204861
YOL041C	1.455993637	2.264436664	1.274246802	1.460415612	1.17344361	1.078821764
YOL109W	1.91188112	2.171559332	1.658723882	2.869512112	2.213094282	3.605827639
YML130C	0.820937587	0.816475647	0.660670316	0.752654935	0.620694168	0.445139861
YLR328W	1.105284554	1.141668384	0.952021285	0.959646785	1.240105798	0.767280551
YNL246W	1.839002297	1.793887425	1.823739962	1.86349032	1.688318604	2.508099865
YGR046W	0.675005222	1.082200146	0.770318514	0.799509936	0.573253181	0.595969484
YLR039C	0.780947746	0.711131032	0.683902486	0.689008008	0.650421033	0.598627096
YNL097C	1.054910495	0.833436853	1.356461325	1.119994789	1.298434659	2.882720713
YBR090C	2.265727857	2.328402625	1.879849244	2.46705923	2.039059205	3.617585707
YGL057C	1.315990974	1.334211663	1.367804971	1.606457173	1.646162873	2.061582086
YER172C	0.630492328	0.600490142	0.508770871	0.52042928	0.637610283	0.523378008
YDL184C	2.462960862	2.683293796	1.705511302	3.055418544	2.892153555	3.546080383
YDL046W	1.905830327	2.012588972	2.025089603	2.459235574	2.424539758	2.848084428
YEL058W	1.580139246	1.238630593	1.220094461	1.307976459	1.497284016	1.129424687
YJR001W	1.507716516	1.578243736	1.346865944	1.118894295	1.165739477	1.63047117
YFL034C-A	1.173499426	1.553546004	1.278236253	1.604493289	0.49995631	1.099434661
YFL034C-B	1.19427595	1.807530334	1.891658554	1.493503153	1.937846823	1.197254193
YLR006C	0.750184261	0.83414828	0.831451786	0.560586618	0.711755893	0.448732394
YER149C	0.859647906	0.848778321	0.865246427	0.62272778	0.996414579	1.038794079
YER114C	1.188134508	0.844561384	1.025986216	0.776631613	1.093130296	0.796102011
YHR127W	1.611893241	2.09374439	1.421259419	2.1099736	1.77581247	2.206299055
YMR228W	1.347189536	0.958243246	1.233115324	1.283731401	0.99173108	0.869168754
YLL062C	1.475930701	1.260267402	1.253005465	1.777191751	1.272448348	1.457833046
YCR051W	2.556423365	2.123503194	2.845121082	1.63415471	3.602652113	2.597933249
YER045C	0.856672281	0.616432359	1.102951489	0.699889236	0.772679521	0.54432078
YMR028W	1.365499972	1.397041575	1.697964792	1.464710952	1.281770314	1.140204617
YLR422W	0.348800089	0.413794015	0.321335272	0.343145387	0.318603001	0.345371919
YLR093C	1.238306	1.175751862	1.45373391	1.36637778	1.451997568	1.177365166
YJR065C	1.371592969	1.639649644	1.501634119	1.51954421	1.908331017	2.219675705
YJR030C	0.680403766	0.549529554	0.593501582	0.629195726	0.794281165	0.656024871
YBR297W	0.749455927	0.678230837	0.793398382	0.838561222	1.029724505	1.055333687
YHR149C	0.597295179	0.674572088	0.576013821	0.580647171	0.802691431	0.81278948
YDR064W	2.150498441	2.014077618	1.969268778	1.747958582	2.578581733	2.793064175
YMR275C	0.765619174	0.722016872	0.656218277	0.620214478	0.652374684	0.508177097
YLR324W	1.319103904	0.734740384	1.117852044	1.07953922	1.563713088	1.301636648
YMR202W	1.243024234	1.063539057	1.174090649	1.101033805	1.271875947	1.360286206
YKR077W	2.295684189	1.864725027	3.320464482	2.204941217	2.33081265	4.944696882
YPR063C	2.080816938	1.750200859	1.981808756	2.345427472	3.258544976	3.261518377
YGR231C	1.7354495	1.551204939	1.73955973	1.836986677	1.870417616	1.758655738
YEL063C	0.696425405	0.603244557	0.582123894	0.450501087	0.500874283	0.396968623
YDR454C	1.961397738	2.307488177	1.801845766	2.065931152	2.352101492	2.440568716
